,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value,gpu_count
245,google/gke/cpu,google,gke,cpu,8,lammps,Rocky OpenMPI,matom_steps_per_second,4.346,0
246,google/gke/cpu,google,gke,cpu,8,lammps,Rocky OpenMPI,cpu-usage,77.2,0
247,google/gke/cpu,google,gke,cpu,8,lammps,Rocky OpenMPI,wall-time,58.0,0
248,google/gke/cpu,google,gke,cpu,8,lammps,Rocky OpenMPI,duration,60.884098291397095,0
249,google/gke/cpu,google,gke,cpu,8,lammps,Rocky OpenMPI,hookup-time,2.8840982913970947,0
250,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,matom_steps_per_second,6.362,0
251,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,cpu-usage,79.7,0
252,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,wall-time,40.0,0
253,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,duration,43.923513412475586,0
254,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,hookup-time,3.923513412475586,0
255,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,matom_steps_per_second,6.64,0
256,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,cpu-usage,79.7,0
257,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,wall-time,38.0,0
258,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,duration,42.26566791534424,0
259,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,hookup-time,4.265667915344238,0
260,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,matom_steps_per_second,6.513,0
261,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,cpu-usage,79.7,0
262,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,wall-time,39.0,0
263,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,duration,43.10869026184082,0
264,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,hookup-time,4.10869026184082,0
265,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,matom_steps_per_second,6.589,0
266,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,cpu-usage,79.7,0
267,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,wall-time,38.0,0
268,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,duration,42.624494791030884,0
269,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,hookup-time,4.624494791030884,0
270,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,matom_steps_per_second,6.667,0
271,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,cpu-usage,79.7,0
272,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,wall-time,38.0,0
273,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,duration,42.16970205307007,0
274,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu OpenMPI,hookup-time,4.169702053070068,0
275,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,matom_steps_per_second,6.677,0
276,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,cpu-usage,82.3,0
277,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,wall-time,38.0,0
278,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,duration,41.14247155189514,0
279,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,hookup-time,3.1424715518951416,0
280,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,matom_steps_per_second,6.764,0
281,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,cpu-usage,82.3,0
282,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,wall-time,37.0,0
283,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,duration,40.61453652381897,0
284,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,hookup-time,3.6145365238189697,0
285,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,matom_steps_per_second,4.665,0
286,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,cpu-usage,82.3,0
287,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,wall-time,54.0,0
288,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,duration,57.21720886230469,0
289,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,hookup-time,3.2172088623046875,0
290,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,matom_steps_per_second,6.758,0
291,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,cpu-usage,82.3,0
292,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,wall-time,37.0,0
293,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,duration,40.59454679489136,0
294,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,hookup-time,3.5945467948913574,0
295,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,matom_steps_per_second,6.692,0
296,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,cpu-usage,82.3,0
297,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,wall-time,38.0,0
298,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,duration,41.01427865028381,0
299,google/gke/cpu,google,gke,cpu,8,lammps,Ubuntu Mpich,hookup-time,3.0142786502838135,0
